Compound_ID,Molecular_Weight,H_Bond_Donors,H_Bond_Acceptors,Polar_Surface_Area,Number_of_Rings,Rotatable_Bonds,Antibiotic_Effectiveness,Drug_Efficacy,Antibiotic_Category,Drug_Category
Compound_913,304.7058260956202,5,5,233.13871960482803,0,0,0.26338501451943375,0.3912287343004046,Low_Potency,Less_Effective
Compound_914,376.0235904259901,8,7,29.660941435395078,1,4,0.4003731454798712,0.4343810638012308,Low_Potency,Less_Effective
Compound_915,318.06326456765834,5,5,233.43735575036752,3,9,0.4120347152714699,0.4627120137443825,Low_Potency,Less_Effective
Compound_916,247.23287977095885,1,8,170.9666129588358,4,8,0.23029121870757213,0.37641690770211506,Low_Potency,Less_Effective
Compound_917,574.2266534810783,1,8,132.8930381716828,0,13,0.4143418248601487,0.6545145594024848,Low_Potency,Effective
Compound_918,481.80289707988044,4,1,8.16476519612397,2,14,0.167681300104872,0.5564241870072935,Low_Potency,Effective
Compound_919,170.05658788322626,3,9,118.89904795550207,0,3,0.1727185030475266,0.34597729138915806,Low_Potency,Less_Effective
Compound_920,534.2339879489564,1,0,101.93702625068308,2,12,0.6571173735586228,0.5939546597967779,High_Potency,Effective
Compound_921,343.7155991247568,2,1,40.30470299378064,4,7,0.3757904679647639,0.4726363658835705,Low_Potency,Less_Effective
Compound_922,547.2761134470456,6,4,164.10240087516422,2,5,0.4701108201402522,0.44237618853705674,Low_Potency,Less_Effective
Compound_923,499.9276279736576,7,3,242.78772684207144,3,10,0.7746105894705255,0.6127368724254831,High_Potency,Effective
Compound_924,312.6067522346167,5,3,140.54720276613128,5,14,0.3528701155858333,0.3470905513870949,Low_Potency,Less_Effective
Compound_925,111.2346541600587,4,8,178.68831911098644,2,2,0.25653180038860457,0.46820097105370084,Low_Potency,Less_Effective
Compound_926,234.33867969247305,0,7,17.112613141504195,3,3,0.06597428936651106,0.2575953811478158,Low_Potency,Less_Effective
Compound_927,370.8171073304335,7,5,104.41674895424869,5,1,0.5178832740285512,0.4296077951959649,High_Potency,Less_Effective
Compound_928,416.73910991307366,2,0,29.08962129112397,4,0,0.4751708808658155,0.1691020394009159,Low_Potency,Less_Effective
Compound_929,228.94384271660115,5,1,153.1989588841276,4,12,0.30379713187628365,0.3174201398630543,Low_Potency,Less_Effective
Compound_930,169.67803703641206,2,5,234.62053955353863,0,13,0.10649114642012805,0.541025338906293,Low_Potency,Effective
Compound_931,517.4651183996496,6,1,165.44443311790963,3,7,0.6701847731460946,0.37653966373449244,High_Potency,Less_Effective
Compound_932,592.2010903517761,6,9,19.200762078605383,3,0,0.6368412049475404,0.7952193436898064,High_Potency,Effective
Compound_933,362.8450911513429,8,4,88.66655124627071,1,13,0.22951440659788136,0.49470250105665736,Low_Potency,Less_Effective
Compound_934,185.83964292415175,4,4,137.66584486021287,1,12,0.34572459816155726,0.46146434908103445,Low_Potency,Less_Effective
Compound_935,236.15366325968446,7,5,100.80193903331305,5,10,0.4447022514013549,0.43106356619014996,Low_Potency,Less_Effective
Compound_936,109.19533827373337,9,5,208.41100261879308,5,0,0.40591227407645897,0.21850089874212564,Low_Potency,Less_Effective
Compound_937,557.1494032802495,9,5,203.6677511774973,1,3,0.49874000258186607,0.36882156380585596,Low_Potency,Less_Effective
Compound_938,158.87554144507055,7,1,152.95775502580537,5,9,0.5243123426211684,0.1986317483322424,High_Potency,Less_Effective
Compound_939,388.2582377571268,0,9,93.36448628317632,2,11,0.32006109438415725,0.705103138086455,Low_Potency,Effective
Compound_940,237.027610343603,4,2,63.83409344081103,1,9,0.2916903923337891,0.28358628671873565,Low_Potency,Less_Effective
Compound_941,377.0890012578967,2,5,26.46857955328233,3,14,0.2375424289882541,0.5519425424437125,Low_Potency,Effective
Compound_942,425.7101941759321,0,7,88.72442087163851,2,5,0.2369770466736144,0.3357312499470396,Low_Potency,Less_Effective
Compound_943,514.8709018536008,3,0,103.29312930192988,5,8,0.2379059335742829,0.39615624046899284,Low_Potency,Less_Effective
Compound_944,203.2106358803016,7,0,168.9557312760184,4,0,0.4206337666491443,0.24777768701668093,Low_Potency,Less_Effective
Compound_945,105.49791432924025,2,1,164.53995607439336,0,6,0.36826355996955706,0.04206899969346617,Low_Potency,Less_Effective
Compound_946,168.44281503440362,9,5,17.52703491031424,1,9,0.2058842601072545,0.40400311372255215,Low_Potency,Less_Effective
Compound_947,550.0093209240525,1,8,98.81482885778945,4,10,0.2884817207882505,0.6777840278078668,Low_Potency,Effective
Compound_948,536.9450387812576,8,3,45.44471680434048,5,4,0.5917280828131348,0.4477011439185206,High_Potency,Less_Effective
Compound_949,398.70655108515416,9,2,39.20317632920142,3,11,0.5227238164505718,0.42447857982456877,High_Potency,Less_Effective
Compound_950,400.2584302168267,4,7,206.82553743431149,0,14,0.38699904898774495,0.5444026503367525,Low_Potency,Effective
Compound_951,432.5183372731277,6,9,10.478804179064383,4,7,0.3764324321765179,0.5214817943097222,Low_Potency,Effective
Compound_952,187.6856393117248,1,8,104.79571897553033,0,13,0.22406970655816255,0.551431115355599,Low_Potency,Effective
Compound_953,557.2059729624799,8,4,42.050913941629545,1,6,0.47335543743827757,0.488266267217176,Low_Potency,Less_Effective
Compound_954,309.38526244603656,8,8,219.8325539196185,5,3,0.6739049412674446,0.5870158738499218,High_Potency,Effective
Compound_955,291.56926412474877,3,1,139.26012831875877,3,3,0.6109169923098033,0.2843327597208204,High_Potency,Less_Effective
Compound_956,359.4588526414188,3,2,57.84515909421201,5,5,0.19842253141036675,0.28867970885811856,Low_Potency,Less_Effective
Compound_957,123.48298338752753,5,6,125.6068217915941,0,5,0.38520246218283716,0.3663252508402465,Low_Potency,Less_Effective
Compound_958,183.1416843780397,9,6,182.87158992577895,4,8,0.495060750898643,0.4111507172263508,Low_Potency,Less_Effective
Compound_959,469.01680821318524,9,5,239.52950222985845,1,11,0.7616187664425623,0.3939268947860242,High_Potency,Less_Effective
Compound_960,141.39933396256322,9,5,55.11150106135474,1,4,0.3838909856236,0.1441524202732884,Low_Potency,Less_Effective
Compound_961,401.5760547331941,5,1,221.5454430323363,5,7,0.5674733611193706,0.3695086730352215,High_Potency,Less_Effective
Compound_962,222.67455484066048,0,9,233.57602854187257,4,4,0.44086706116459834,0.22342224311842057,Low_Potency,Less_Effective
Compound_963,294.64780702098824,8,5,229.10513613301654,4,1,0.5178591019650942,0.5188181948778201,High_Potency,Effective
Compound_964,244.34686838534992,1,3,158.85358921547746,0,14,0.19182616335457142,0.4917877971275008,Low_Potency,Less_Effective
Compound_965,277.8363582324746,4,2,157.4551636086769,5,5,0.5093019548963471,0.29055762078467023,High_Potency,Less_Effective
Compound_966,459.52295259212275,8,1,100.8026582959557,5,8,0.46930409138720885,0.39874464636675555,Low_Potency,Less_Effective
Compound_967,248.5608578115875,3,0,188.09947057594698,2,12,0.4323305978640415,0.26574087310515854,Low_Potency,Less_Effective
Compound_968,383.2023201484486,2,4,132.82350458773297,5,2,0.42426805538649387,0.1657316643018748,Low_Potency,Less_Effective
Compound_969,338.0252010995498,6,1,169.35951780707362,1,0,0.20822271634984293,0.07206276890180358,Low_Potency,Less_Effective
Compound_970,431.83558268132407,5,1,107.11447596219887,0,0,0.3441711270641271,0.49800246158097683,Low_Potency,Less_Effective
Compound_971,568.414869662379,7,6,182.87411601078477,4,12,0.6706572138089462,0.8163032103648447,High_Potency,Effective
Compound_972,466.28604860512513,2,7,206.11787940113726,5,2,0.4807705947659565,0.4199462569110127,Low_Potency,Less_Effective
Compound_973,207.47018929537836,4,9,36.60906415070403,0,9,0.0,0.529113375148498,Low_Potency,Effective
Compound_974,115.59156753064234,9,7,208.232428893557,5,4,0.6197900729961161,0.3210364558534647,High_Potency,Less_Effective
Compound_975,231.13202214991253,3,3,135.0741329475768,4,2,0.3672294892268455,0.30318347709815924,Low_Potency,Less_Effective
Compound_976,397.5389653501274,3,0,211.16647727255608,3,8,0.5220765936200892,0.22917486711668109,High_Potency,Less_Effective
Compound_977,125.71290674212517,3,6,107.82542658525365,4,7,0.2284558460881078,0.11632414557506746,Low_Potency,Less_Effective
Compound_978,348.18312360061816,9,0,94.76012134575876,4,2,0.5497152943582485,0.37704818497406767,High_Potency,Less_Effective
Compound_979,398.4214244584446,7,3,228.7651831293056,4,8,0.7723715398580037,0.2343511193352801,High_Potency,Less_Effective
Compound_980,267.1219454084804,5,7,62.79231688710033,5,14,0.293620861184518,0.48992860946740213,Low_Potency,Less_Effective
Compound_981,485.45610187291095,2,1,211.05308132153579,2,12,0.6516051198627245,0.46686716862682864,High_Potency,Less_Effective
Compound_982,153.2991265668859,9,5,121.00514312735103,4,5,0.4599767510411912,0.22285098821028307,Low_Potency,Less_Effective
Compound_983,137.56889086790437,4,5,128.52386063781492,1,12,0.18132692580718446,0.38315767614100193,Low_Potency,Less_Effective
Compound_984,464.0943781018017,5,8,77.117070372371,1,6,0.6316465757745652,0.4816370090900227,High_Potency,Less_Effective
Compound_985,347.74565810309923,4,4,143.26055015475393,0,3,0.407645293164246,0.3914039849819043,Low_Potency,Less_Effective
Compound_986,444.201198213868,5,9,81.30279906905282,2,3,0.4881240385728137,0.5302496736116983,Low_Potency,Effective
Compound_987,317.41366930187314,7,3,9.817353560413078,0,11,0.2796255070265912,0.6281490149396246,Low_Potency,Effective
Compound_988,223.2010166195534,6,4,67.99965133608902,1,12,0.22303423151236285,0.25025973856455597,Low_Potency,Less_Effective
Compound_989,509.5511588370999,4,9,1.5947608516476697,1,1,0.3694993792341137,0.5359610042818826,Low_Potency,Effective
Compound_990,499.7079394844896,9,4,244.58869676421415,3,4,0.833671299501949,0.5096064696441027,High_Potency,Effective
Compound_991,447.34823542721335,5,7,241.43680245493687,4,7,0.5525242451256539,0.5059252347315794,High_Potency,Effective
Compound_992,236.07256861498135,3,9,98.78882436807626,1,6,0.2710588859112046,0.2836742016212038,Low_Potency,Less_Effective
Compound_993,395.1153334345436,8,7,182.0927135849115,5,6,0.7321980181164929,0.6091205003552153,High_Potency,Effective
Compound_994,280.48694847001343,3,1,86.45152460260624,5,5,0.32270534267000095,0.3073513986610808,Low_Potency,Less_Effective
Compound_995,145.79103666331707,0,6,167.773289271494,0,2,0.2581417808657658,0.11717101981621869,Low_Potency,Less_Effective
Compound_996,558.6567877311213,6,7,201.35751076149478,0,4,0.6481494531487262,0.6096379880765737,High_Potency,Effective
Compound_997,168.4093154594807,6,5,236.6890611730602,4,12,0.44054447844715683,0.5424294839782728,Low_Potency,Effective
Compound_998,575.1186769104013,3,4,100.053068962418,4,0,0.5252522196117939,0.45978085793200885,High_Potency,Less_Effective
Compound_999,323.00288647897787,2,8,195.82449573901192,3,6,0.4742713175988158,0.4551139907055957,Low_Potency,Less_Effective
Compound_1000,192.56646441930982,7,2,66.48211265802969,2,8,0.2827107363149993,0.4318448127172052,Low_Potency,Less_Effective
Compound_1001,370.9504736891791,4,9,247.58307594841207,0,0,0.5451182141023185,0.3302619176176607,High_Potency,Less_Effective
Compound_1002,536.4729179382041,9,3,6.442399691087786,4,12,0.46535843704309504,0.7504038162208709,Low_Potency,Effective
Compound_1003,466.1124432047806,6,8,150.88220162528023,0,1,0.40625322500656547,0.5813660691733442,Low_Potency,Effective
Compound_1004,503.28057393072487,3,5,164.8764954128318,4,2,0.35750404388024887,0.36976515288914846,Low_Potency,Less_Effective
Compound_1005,429.3916833553587,3,7,172.0113892685322,1,2,0.378625385369066,0.38610088891916095,Low_Potency,Less_Effective
Compound_1006,446.1382822589262,7,6,30.09689469727225,0,7,0.3055963867002588,0.4582775714710553,Low_Potency,Less_Effective
Compound_1007,524.5978257826596,7,1,234.63244586828262,1,6,0.5665841406271251,0.2663754624563974,High_Potency,Less_Effective
Compound_1008,224.83400442959297,1,2,45.2958197625207,0,5,0.22985292121626186,0.28260317786015005,Low_Potency,Less_Effective
Compound_1009,344.71248182157024,1,0,155.68835080996027,2,14,0.17767282955457636,0.3285802875562615,Low_Potency,Less_Effective
Compound_1010,210.60472090980113,2,8,55.66901978077124,3,9,0.04237048682080671,0.45005827941633125,Low_Potency,Less_Effective
Compound_1011,593.8340039983235,2,6,76.80410425531772,5,9,0.406785697071621,0.5067950109663607,Low_Potency,Effective
Compound_1012,572.0296698433067,0,0,136.6146354320311,5,10,0.5247629259592772,0.6069877702516545,High_Potency,Effective
Compound_1013,119.71340568425295,2,2,104.29835464114412,5,3,0.29551521459034374,0.23357153013588555,Low_Potency,Less_Effective
Compound_1014,452.7875862578442,5,3,40.05640024412657,1,8,0.2985993466997975,0.39793715609920804,Low_Potency,Less_Effective
Compound_1015,562.624158707833,7,3,42.73410060521207,4,0,0.6391068497203991,0.47104768826010024,High_Potency,Less_Effective
Compound_1016,190.28767256366677,9,4,104.53619704069992,5,10,0.37626513373589254,0.3484838376400691,Low_Potency,Less_Effective
Compound_1017,383.97261527631474,5,2,189.32074456887517,2,14,0.5230216352393036,0.630878358799501,High_Potency,Effective
Compound_1018,557.7441487940209,4,2,224.49116171194714,5,1,0.5855197043464843,0.32191486907319333,High_Potency,Less_Effective
Compound_1019,116.97298929289943,3,0,21.03191556484571,0,14,0.0484343919989607,0.24941886167918495,Low_Potency,Less_Effective
Compound_1020,448.71013362341995,2,6,98.27597688985027,1,13,0.29913583617878287,0.528405058744836,Low_Potency,Effective
Compound_1021,248.6745036862754,3,9,25.061390930719156,0,3,0.2777864030690688,0.3902648221675337,Low_Potency,Less_Effective
Compound_1022,562.1980976882652,6,0,4.148120158149471,0,2,0.44052005948492773,0.4547927587372028,Low_Potency,Less_Effective
Compound_1023,585.5291225826838,0,1,165.42967066098916,0,0,0.5219185641977875,0.34517201058108504,High_Potency,Less_Effective
Compound_1024,572.1332445567169,6,3,150.61236049164694,3,4,0.6126551189253842,0.45834487423222336,High_Potency,Less_Effective
Compound_1025,337.1071083287319,0,3,40.75477845372155,3,6,0.09004043060992126,0.4613421520248909,Low_Potency,Less_Effective
Compound_1026,531.0213254946567,1,4,58.45320827326603,4,1,0.6103813794634871,0.5830800165224155,High_Potency,Effective
Compound_1027,522.2746992675352,3,1,5.926938411129595,1,4,0.3800624684351848,0.4708680696986447,Low_Potency,Less_Effective
Compound_1028,259.55023662162785,0,3,208.73680142360092,2,5,0.381565048221851,0.28590384787343603,Low_Potency,Less_Effective
Compound_1029,514.4577370753386,8,0,243.67264901213787,2,10,0.6078165531310569,0.45299546594651086,High_Potency,Less_Effective
Compound_1030,118.50381735774631,5,1,33.8648841986727,2,6,0.33099497870121547,0.23381517777789326,Low_Potency,Less_Effective
Compound_1031,398.13493924102653,0,0,57.86880344132453,0,0,0.1360517563135607,0.2881999929678382,Low_Potency,Less_Effective
Compound_1032,215.00441864385152,0,9,217.10238098673352,3,6,0.3921670218776619,0.2384386953067707,Low_Potency,Less_Effective
Compound_1033,160.2834428886394,5,9,231.61594948904622,1,3,0.17413781947751936,0.3840941518232165,Low_Potency,Less_Effective
Compound_1034,138.47660081460458,3,3,104.90684570170258,0,7,0.2808846291036827,0.15959408826748017,Low_Potency,Less_Effective
Compound_1035,448.1443879390699,3,3,12.65561806726853,3,12,0.23624164725940677,0.3770692844451481,Low_Potency,Less_Effective
Compound_1036,269.9374818840331,5,6,9.847958423204851,3,3,0.32054655972329293,0.1731238324451495,Low_Potency,Less_Effective
Compound_1037,462.3833857643807,6,9,143.4874665172526,5,5,0.6850490461039433,0.533311820057922,High_Potency,Effective
Compound_1038,132.67817039947118,8,8,98.22377722329476,5,8,0.4705231777617486,0.2534663440480539,Low_Potency,Less_Effective
Compound_1039,257.64516891530513,9,8,7.1631068944136285,1,4,0.45365790365160624,0.15246062330295038,Low_Potency,Less_Effective
Compound_1040,369.7456461876686,4,4,145.8130980781392,1,13,0.5102748125877932,0.463984880108098,High_Potency,Less_Effective
Compound_1041,495.36158241948175,8,9,2.825634147255618,1,11,0.3741796909032241,0.6078506381244013,Low_Potency,Effective
Compound_1042,259.37625146603494,3,0,196.84298953731823,0,3,0.40699553474365746,0.19792738951151864,Low_Potency,Less_Effective
Compound_1043,412.94568821850453,9,0,76.6082056758429,4,7,0.34193438572241225,0.30574066340809863,Low_Potency,Less_Effective
Compound_1044,542.9888741180936,1,5,10.064500752308025,1,12,0.24751906253313477,0.8049255490981236,Low_Potency,Effective
Compound_1045,407.9315940911523,2,1,147.08805524578833,5,8,0.5842350634039453,0.450354792195799,High_Potency,Less_Effective
Compound_1046,216.4797373768169,0,7,99.42110360826368,4,3,0.21593973799906402,0.2743584925557303,Low_Potency,Less_Effective
Compound_1047,112.20039077826901,5,8,243.45010333928738,0,2,0.16406008939349004,0.2551042434407764,Low_Potency,Less_Effective
Compound_1048,535.049436950465,5,3,136.04966562592554,4,7,0.7444010093757754,0.6514972247165115,High_Potency,Effective
Compound_1049,110.63470542519357,0,4,68.80979525925207,2,13,0.19992355057030375,0.4227520847903449,Low_Potency,Less_Effective
Compound_1050,537.3508363420997,2,7,177.35971615849368,4,4,0.5936776797950905,0.41194604279056324,High_Potency,Less_Effective
Compound_1051,364.468567013606,4,2,67.87300063567783,1,1,0.23515239718982217,0.19888332192640773,Low_Potency,Less_Effective
Compound_1052,569.5338492564481,2,4,226.0608228518913,0,9,0.5340212399627241,0.501504545435298,High_Potency,Effective
Compound_1053,499.3916178868327,9,2,93.68049262684411,1,8,0.5470643668004778,0.4356244168309743,High_Potency,Less_Effective
Compound_1054,598.9670552666687,2,9,137.4671406940513,5,2,0.4506420878595411,0.5464357165568415,Low_Potency,Effective
Compound_1055,275.3559077258551,9,2,12.643275956057215,2,11,0.34414393940879073,0.3736381973033445,Low_Potency,Less_Effective
Compound_1056,483.59414446556343,2,2,106.5303094880577,5,1,0.3003078818782594,0.4493015607455977,Low_Potency,Less_Effective
Compound_1057,300.9654568046211,4,6,208.09088491524875,1,0,0.3789511497135761,0.41090966680799607,Low_Potency,Less_Effective
Compound_1058,339.9378101519544,4,6,201.41220134083548,1,13,0.5251499585412942,0.48727880581137384,High_Potency,Less_Effective
Compound_1059,413.75273160918505,3,6,56.07963971338156,1,7,0.2537219183427559,0.3256991358640171,Low_Potency,Less_Effective
Compound_1060,536.8385570931694,0,9,56.51976775264067,3,10,0.5543648763913525,0.5671847105416054,High_Potency,Effective
Compound_1061,592.0417345996475,4,7,204.3263280533092,2,2,0.42920611182229873,0.5093836774367619,Low_Potency,Effective
Compound_1062,484.1367069322591,9,4,232.59960504233138,1,6,0.5987971691871019,0.35825435869637035,High_Potency,Less_Effective
Compound_1063,308.8833910836669,4,4,23.84023031825089,1,0,0.2045375501016883,0.400008159392606,Low_Potency,Less_Effective
Compound_1064,310.6785011385351,3,3,112.51465985655632,5,0,0.37066622865055904,0.14916489490095064,Low_Potency,Less_Effective
Compound_1065,468.79115079444574,5,6,84.36356974105725,5,14,0.6223672427374942,0.6809004050031509,High_Potency,Effective
Compound_1066,219.3885728841512,9,9,217.67211386435983,1,11,0.3820530945538204,0.30473767975384697,Low_Potency,Less_Effective
Compound_1067,155.23705656569734,3,3,20.881228670004692,0,8,0.10919645812589943,0.3358781478400703,Low_Potency,Less_Effective
Compound_1068,277.3110788203883,6,1,52.78148563950935,3,14,0.4163313031941156,0.3776138485468336,Low_Potency,Less_Effective
Compound_1069,243.61949582704088,6,3,188.1170843966236,5,11,0.48495262675591794,0.5203327341149491,Low_Potency,Effective
Compound_1070,248.15406022799505,1,7,12.823462245303896,0,7,0.17185329484114092,0.28561311283069707,Low_Potency,Less_Effective
Compound_1071,216.80387552495498,2,8,123.13384517857232,3,11,0.20038137994537955,0.39479110362214387,Low_Potency,Less_Effective
Compound_1072,121.04659481818095,0,2,110.52675866993,1,12,0.15845302385145144,0.24365446973774338,Low_Potency,Less_Effective
Compound_1073,108.93696736670691,7,6,83.60029474718716,2,2,0.4078398979683889,0.20404130456277342,Low_Potency,Less_Effective
Compound_1074,593.8611948680158,8,8,98.64307882973094,4,5,0.44155962885636135,0.5879760468217615,Low_Potency,Effective
Compound_1075,313.88656686793115,3,3,132.48514673255823,4,10,0.31986715241677605,0.3699231879877221,Low_Potency,Less_Effective
Compound_1076,292.16332357984084,5,9,40.34183959709578,1,2,0.11346763718173006,0.36713596138132765,Low_Potency,Less_Effective
Compound_1077,439.82364134653494,8,2,142.9989695708982,5,12,0.6313418993576935,0.2860977726396433,High_Potency,Less_Effective
Compound_1078,209.12694393253207,5,4,201.3580823249966,0,11,0.48819699235771025,0.46541807944913155,Low_Potency,Less_Effective
Compound_1079,574.9805919751127,8,0,190.04023244753975,2,3,0.6145148165497173,0.7094340514134436,High_Potency,Effective
Compound_1080,493.17250720777605,3,2,38.47497617344342,3,0,0.28681423309111304,0.3986087819319495,Low_Potency,Less_Effective
Compound_1081,144.70550115612974,7,7,37.31236743536848,1,4,0.16124466604757282,0.17622858265159047,Low_Potency,Less_Effective
Compound_1082,308.7903878924642,8,7,67.04359193622832,2,0,0.37165768004127375,0.24240639551014742,Low_Potency,Less_Effective
Compound_1083,539.5591537810824,3,3,90.2686815852593,2,12,0.4052406509529294,0.6410235027098784,Low_Potency,Effective
Compound_1084,572.3660111457052,4,1,102.11389535212065,5,0,0.6223906330392195,0.4401242883486279,High_Potency,Less_Effective
Compound_1085,333.70075562493486,7,7,169.9243042083363,3,9,0.42590221773483516,0.4540381593612894,Low_Potency,Less_Effective
Compound_1086,406.70569460535387,9,7,14.170108041458851,2,14,0.4715301008877633,0.6731442334914879,Low_Potency,Effective
Compound_1087,183.5169730460376,5,9,8.668176056516597,5,10,0.25147935777677854,0.2292894773552426,Low_Potency,Less_Effective
Compound_1088,595.5843130684882,6,3,97.97764073597726,0,10,0.4216985735990422,0.6657957547687712,Low_Potency,Effective
Compound_1089,215.8358506917217,2,2,174.2909230344951,5,13,0.33764639077269254,0.3810000169206371,Low_Potency,Less_Effective
Compound_1090,571.3658870675629,6,1,48.35883573912064,0,6,0.4780238503121759,0.3813157923000521,Low_Potency,Less_Effective
Compound_1091,424.8233244961842,7,8,160.37612031406292,0,11,0.5722058974875127,0.4465498234927211,High_Potency,Less_Effective
Compound_1092,403.86839743942954,9,0,64.95703448507487,2,5,0.44203584092525905,0.3480449932341824,Low_Potency,Less_Effective
Compound_1093,356.3442555082543,5,6,221.5215272033791,5,1,0.4183288697703868,0.5116199840156126,Low_Potency,Effective
Compound_1094,215.33490585887932,9,4,223.92248606665413,0,13,0.566776922109307,0.37408061403954945,High_Potency,Less_Effective
Compound_1095,188.26401600275415,8,7,74.32180107033162,3,10,0.2737725105424309,0.31357417571188545,Low_Potency,Less_Effective
Compound_1096,210.2431045350877,5,3,57.49843849081013,2,11,0.3105359531612786,0.36595756237035043,Low_Potency,Less_Effective
Compound_1097,193.21913107212725,8,6,102.82599301655782,5,1,0.41972042651226776,0.44423326839376565,Low_Potency,Less_Effective
Compound_1098,489.79223678337667,3,4,60.13289629503718,5,10,0.4204787595264295,0.5829914724952894,Low_Potency,Effective
Compound_1099,275.06262958336504,7,4,168.09596082292592,4,6,0.42997712009788924,0.3973152852098509,Low_Potency,Less_Effective
Compound_1100,128.92133828169818,3,8,206.51617113707138,5,0,0.4350218174253859,0.36822742245152107,Low_Potency,Less_Effective
Compound_1101,584.5513150704057,1,8,168.27303272780426,2,12,0.12202115630202848,0.7569566166519861,Low_Potency,Effective
Compound_1102,541.8929424817129,9,8,206.08761181233737,3,1,0.7794636115274303,0.45649832427179315,High_Potency,Less_Effective
Compound_1103,563.8761415976064,8,5,99.24804055186853,5,11,0.5134190591342278,0.44812759920860057,High_Potency,Less_Effective
Compound_1104,597.4539113232177,4,5,39.07924267721521,4,7,0.5174527074451124,0.499470628904319,High_Potency,Less_Effective
Compound_1105,186.94762460974363,3,4,184.48773684939803,2,5,0.3698998969112165,0.1608257858967283,Low_Potency,Less_Effective
Compound_1106,298.12100945132937,1,8,90.11862628538847,0,14,0.3686531439560573,0.6113448182520189,Low_Potency,Effective
Compound_1107,479.11923785204567,0,9,167.81770630728312,1,13,0.41025536419232295,0.7525809637029414,Low_Potency,Effective
Compound_1108,448.0103090268961,6,7,67.66098549544142,1,1,0.33188969151306336,0.4695640788561462,Low_Potency,Less_Effective
Compound_1109,176.94795316992753,5,6,20.307408701668166,0,6,0.044244404755201416,0.19109610442896774,Low_Potency,Less_Effective
Compound_1110,507.9165624953089,1,6,248.14544887194086,5,3,0.5209276581912431,0.6772707440562089,High_Potency,Effective
Compound_1111,212.22028591833032,7,5,39.05037698264982,1,1,0.09819956832365043,0.21319250256159472,Low_Potency,Less_Effective
Compound_1112,211.90880741131156,3,4,247.10524849087025,1,11,0.3174566985339431,0.42828730597102804,Low_Potency,Less_Effective
Compound_1113,368.4872114467068,7,3,244.31998314161183,0,5,0.4904365302036223,0.3772572913010938,Low_Potency,Less_Effective
Compound_1114,396.46996742085156,6,2,198.45452597700992,5,10,0.4913403400224747,0.45851299327222583,Low_Potency,Less_Effective
Compound_1115,390.0431039189056,4,2,164.85574052049938,5,14,0.4944168434456768,0.5435138029466434,Low_Potency,Effective
Compound_1116,145.74341869887743,9,5,144.45176256277117,0,8,0.3448227183077348,0.23422692963915642,Low_Potency,Less_Effective
Compound_1117,538.7304313151901,9,3,216.52538634445867,5,10,0.6731502039336171,0.6830271968366434,High_Potency,Effective
Compound_1118,232.80002129435303,7,5,72.35988040487199,5,8,0.15520618660067684,0.20391613915417478,Low_Potency,Less_Effective
Compound_1119,164.75746064140208,8,2,116.92030312121926,2,13,0.23977778808245487,0.21931600982401295,Low_Potency,Less_Effective
Compound_1120,544.3740399344886,4,3,154.84749234162547,2,7,0.5736640203593657,0.645492297390034,High_Potency,Effective
Compound_1121,577.8257491148767,9,8,102.79761896737277,0,14,0.6315765970260809,0.7908843088536982,High_Potency,Effective
Compound_1122,531.0638086327253,4,4,106.87161352256699,3,2,0.29715152333651673,0.7147483155232937,Low_Potency,Effective
Compound_1123,504.75803736243904,1,6,82.5711668755211,1,2,0.27363080072489,0.49000706927360577,Low_Potency,Less_Effective
Compound_1124,427.62099031951084,4,9,141.057954171134,2,1,0.5471867285899087,0.6484569231922499,High_Potency,Effective
Compound_1125,375.4286853045696,2,1,212.643632003779,1,4,0.3426920335814598,0.13787124527003944,Low_Potency,Less_Effective
Compound_1126,143.49337995570505,6,4,50.38209450157821,4,13,0.2875699535332706,0.2076440893174172,Low_Potency,Less_Effective
Compound_1127,304.22660653534933,9,8,233.60825968836036,0,11,0.6631804439199538,0.599036958098597,High_Potency,Effective
Compound_1128,286.34425850615696,4,2,172.2719134370574,3,13,0.374831928858385,0.2301927231093228,Low_Potency,Less_Effective
